MGP ID,Entrez Gene ID,Gene name,Symbol,pathway_name
MGP001467,3157,3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble),HMGCS1,Steroid Biosynthesis
MGP005195,51478,hydroxysteroid (17-beta) dehydrogenase 7,HSD17B7,Steroid Biosynthesis
MGP001557,3422,isopentenyl-diphosphate delta isomerase 1,IDI1,Steroid Biosynthesis
MGP001823,3988,"lipase A, lysosomal acid, cholesterol esterase",LIPA,Steroid Biosynthesis
MGP001840,4047,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)",LSS,Steroid Biosynthesis
MGP002751,6307,methylsterol monooxygenase 1,MSMO1,Steroid Biosynthesis
MGP001988,4597,mevalonate (diphospho) decarboxylase,MVD,Steroid Biosynthesis
MGP001989,4598,mevalonate kinase,MVK,Steroid Biosynthesis
MGP005075,50814,NAD(P) dependent steroid dehydrogenase-like,NSDHL,Steroid Biosynthesis
MGP004323,10654,phosphomevalonate kinase,PMVK,Steroid Biosynthesis
MGP002752,6309,sterol-C5-desaturase,SC5D,Steroid Biosynthesis
MGP002949,6646,sterol O-acyltransferase 1,SOAT1,Steroid Biosynthesis
MGP002970,6713,squalene epoxidase,SQLE,Steroid Biosynthesis
MGP003154,7108,transmembrane 7 superfamily member 2,TM7SF2,Steroid Biosynthesis
MGP000541,1109,"aldo-keto reductase family 1, member C4",AKR1C4,Steroidogenesis
MGP002975,6718,"aldo-keto reductase family 1, member D1",AKR1D1,Steroidogenesis
MGP000767,1583,"cytochrome P450, family 11, subfamily A, polypeptide 1",CYP11A1,Steroidogenesis
MGP000768,1584,"cytochrome P450, family 11, subfamily B, polypeptide 1",CYP11B1,Steroidogenesis
MGP000769,1585,"cytochrome P450, family 11, subfamily B, polypeptide 2",CYP11B2,Steroidogenesis
MGP000770,1586,"cytochrome P450, family 17, subfamily A, polypeptide 1",CYP17A1,Steroidogenesis
MGP000772,1589,"cytochrome P450, family 21, subfamily A, polypeptide 2",CYP21A2,Steroidogenesis
MGP001506,3290,hydroxysteroid (11-beta) dehydrogenase 1,HSD11B1,Steroidogenesis
MGP001507,3291,hydroxysteroid (11-beta) dehydrogenase 2,HSD11B2,Steroidogenesis
MGP001504,3283,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",HSD3B1,Steroidogenesis
MGP001505,3284,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",HSD3B2,Steroidogenesis
MGP005063,50515,carbohydrate (chondroitin 4) sulfotransferase 11,CHST11,Sulfate/Sulfite Metabolism
MGP003020,6817,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1",SULT1A1,Sulfate/Sulfite Metabolism
MGP003008,6783,"sulfotransferase family 1E, estrogen-preferring, member 1",SULT1E1,Sulfate/Sulfite Metabolism
MGP003023,6820,"sulfotransferase family, cytosolic, 2B, member 1",SULT2B1,Sulfate/Sulfite Metabolism
MGP003024,6821,sulfite oxidase,SUOX,Sulfate/Sulfite Metabolism
MGP000752,1555,"cytochrome P450, family 2, subfamily B, polypeptide 6",CYP2B6,Tamoxifen Action Pathway
MGP000757,1565,"cytochrome P450, family 2, subfamily D, polypeptide 6",CYP2D6,Tamoxifen Action Pathway
MGP000761,1576,"cytochrome P450, family 3, subfamily A, polypeptide 4",CYP3A4,Tamoxifen Action Pathway
MGP000762,1577,"cytochrome P450, family 3, subfamily A, polypeptide 5",CYP3A5,Tamoxifen Action Pathway
MGP000988,2099,estrogen receptor 1,ESR1,Tamoxifen Action Pathway
MGP001094,2326,flavin containing monooxygenase 1,FMO1,Tamoxifen Action Pathway
MGP001095,2328,flavin containing monooxygenase 3,FMO3,Tamoxifen Action Pathway
MGP003020,6817,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1",SULT1A1,Tamoxifen Action Pathway
MGP005305,54575,"UDP glucuronosyltransferase 1 family, polypeptide A10",UGT1A10,Tamoxifen Action Pathway
MGP005313,54657,"UDP glucuronosyltransferase 1 family, polypeptide A4",UGT1A4,Tamoxifen Action Pathway
MGP006180,84890,2-aminoethanethiol (cysteamine) dioxygenase,ADO,Taurine and Hypotaurine Metabolism
MGP000518,1036,cysteine dioxygenase type 1,CDO1,Taurine and Hypotaurine Metabolism
MGP005176,51380,cysteine sulfinic acid decarboxylase,CSAD,Taurine and Hypotaurine Metabolism
MGP005176,51380,cysteine sulfinic acid decarboxylase,CSAD,Taurine and Hypotaurine Metabolism
MGP005176,51380,cysteine sulfinic acid decarboxylase,CSAD,Taurine and Hypotaurine Metabolism
MGP001143,2571,"glutamate decarboxylase 1 (brain, 67kDa)",GAD1,Taurine and Hypotaurine Metabolism
MGP001143,2571,"glutamate decarboxylase 1 (brain, 67kDa)",GAD1,Taurine and Hypotaurine Metabolism
MGP006450,124975,gamma-glutamyltransferase 6,GGT6,Taurine and Hypotaurine Metabolism
MGP006124,84284,"nucleoside-triphosphatase, cancer-related",NTPCR,Thiamine Metabolism
MGP004286,10560,"solute carrier family 19 (thiamine transporter), member 2",SLC19A2,Thiamine Metabolism
MGP005863,79178,thiamine triphosphatase,THTPA,Thiamine Metabolism
MGP004898,27010,thiamin pyrophosphokinase 1,TPK1,Thiamine Metabolism
MGP000741,1535,"cytochrome b-245, alpha polypeptide",CYBA,Thyroid hormone synthesis
MGP000742,1536,"cytochrome b-245, beta polypeptide",CYBB,Thyroid hormone synthesis
MGP005268,53905,dual oxidase 1,DUOX1,Thyroid hormone synthesis
MGP005058,50506,dual oxidase 2,DUOX2,Thyroid hormone synthesis
MGP005060,50508,NADPH oxidase 3,NOX3,Thyroid hormone synthesis
MGP005059,50507,NADPH oxidase 4,NOX4,Thyroid hormone synthesis
MGP002864,6528,"solute carrier family 5 (sodium/iodide cotransporter), member 5",SLC5A5,Thyroid hormone synthesis
MGP003117,7038,thyroglobulin,TG,Thyroid hormone synthesis
MGP003186,7173,thyroid peroxidase,TPO,Thyroid hormone synthesis
MGP000606,1244,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2",ABCC2,Tramadol Metabolism Pathway
MGP000752,1555,"cytochrome P450, family 2, subfamily B, polypeptide 6",CYP2B6,Tramadol Metabolism Pathway
MGP000757,1565,"cytochrome P450, family 2, subfamily D, polypeptide 6",CYP2D6,Tramadol Metabolism Pathway
MGP000761,1576,"cytochrome P450, family 3, subfamily A, polypeptide 4",CYP3A4,Tramadol Metabolism Pathway
MGP002908,6580,"solute carrier family 22 (organic cation transporter), member 1",SLC22A1,Tramadol Metabolism Pathway
MGP005306,54576,"UDP glucuronosyltransferase 1 family, polypeptide A8",UGT1A8,Tramadol Metabolism Pathway
MGP003265,7364,"UDP glucuronosyltransferase 2 family, polypeptide B7",UGT2B7,Tramadol Metabolism Pathway
MGP000028,47,ATP citrate lyase,ACLY,Transfer of Acetyl Groups into Mitochondria
MGP000692,1431,citrate synthase,CS,Transfer of Acetyl Groups into Mitochondria
MGP001892,4190,"malate dehydrogenase 1, NAD (soluble)",MDH1,Transfer of Acetyl Groups into Mitochondria
MGP001896,4199,"malic enzyme 1, NADP(+)-dependent, cytosolic",ME1,Transfer of Acetyl Groups into Mitochondria
MGP005226,51660,mitochondrial pyruvate carrier 1,MPC1,Transfer of Acetyl Groups into Mitochondria
MGP005226,51660,mitochondrial pyruvate carrier 1,MPC1,Transfer of Acetyl Groups into Mitochondria
MGP002206,5091,pyruvate carboxylase,PC,Transfer of Acetyl Groups into Mitochondria
MGP002228,5160,pyruvate dehydrogenase (lipoamide) alpha 1,PDHA1,Transfer of Acetyl Groups into Mitochondria
MGP002229,5162,pyruvate dehydrogenase (lipoamide) beta,PDHB,Transfer of Acetyl Groups into Mitochondria
MGP003545,8402,"solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11",SLC25A11,Transfer of Acetyl Groups into Mitochondria
MGP003545,8402,"solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11",SLC25A11,Transfer of Acetyl Groups into Mitochondria
MGP000235,476,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",ATP1A1,Trehalose Degradation
MGP000236,477,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",ATP1A2,Trehalose Degradation
MGP000237,478,"ATPase, Na+/K+ transporting, alpha 3 polypeptide",ATP1A3,Trehalose Degradation
MGP000239,480,"ATPase, Na+/K+ transporting, alpha 4 polypeptide",ATP1A4,Trehalose Degradation
MGP000240,481,"ATPase, Na+/K+ transporting, beta 1 polypeptide",ATP1B1,Trehalose Degradation
MGP000241,482,"ATPase, Na+/K+ transporting, beta 2 polypeptide",ATP1B2,Trehalose Degradation
MGP000242,483,"ATPase, Na+/K+ transporting, beta 3 polypeptide",ATP1B3,Trehalose Degradation
MGP000243,486,FXYD domain containing ion transport regulator 2,FXYD2,Trehalose Degradation
MGP001178,2645,glucokinase (hexokinase 4),GCK,Trehalose Degradation
MGP002853,6514,"solute carrier family 2 (facilitated glucose transporter), member 2",SLC2A2,Trehalose Degradation
MGP002861,6523,"solute carrier family 5 (sodium/glucose cotransporter), member 1",SLC5A1,Trehalose Degradation
MGP004474,11181,trehalase (brush-border membrane glycoprotein),TREH,Trehalose Degradation
MGP005134,51166,aminoadipate aminotransferase,AADAT,Tryptophan Metabolism
MGP000004,15,aralkylamine N-acetyltransferase,AANAT,Tryptophan Metabolism
MGP006507,130013,aminocarboxymuconate semialdehyde decarboxylase,ACMSD,Tryptophan Metabolism
MGP006452,125061,arylformamidase,AFMID,Tryptophan Metabolism
MGP000117,217,aldehyde dehydrogenase 2 family (mitochondrial),ALDH2,Tryptophan Metabolism
MGP000157,316,aldehyde oxidase 1,AOX1,Tryptophan Metabolism
MGP000224,438,acetylserotonin O-methyltransferase,ASMT,Tryptophan Metabolism
MGP000425,847,catalase,CAT,Tryptophan Metabolism
MGP000745,1543,"cytochrome P450, family 1, subfamily A, polypeptide 1",CYP1A1,Tryptophan Metabolism
MGP000804,1644,dopa decarboxylase (aromatic L-amino acid decarboxylase),DDC,Tryptophan Metabolism
MGP004689,23498,"3-hydroxyanthranilate 3,4-dioxygenase",HAAO,Tryptophan Metabolism
MGP001627,3620,"indoleamine 2,3-dioxygenase 1",IDO1,Tryptophan Metabolism
MGP004476,11185,indolethylamine N-methyltransferase,INMT,Tryptophan Metabolism
MGP003603,8564,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase),KMO,Tryptophan Metabolism
MGP003754,8942,kynureninase,KYNU,Tryptophan Metabolism
MGP003098,6999,"tryptophan 2,3-dioxygenase",TDO2,Tryptophan Metabolism
MGP003179,7166,tryptophan hydroxylase 1,TPH1,Tryptophan Metabolism
MGP003307,7453,tryptophanyl-tRNA synthetase,WARS,Tryptophan Metabolism
MGP004210,10352,"tryptophanyl tRNA synthetase 2, mitochondrial",WARS2,Tryptophan Metabolism
MGP000066,124,"alcohol dehydrogenase 1A (class I), alpha polypeptide",ADH1A,Tyrosine Metabolism
MGP000118,218,"aldehyde dehydrogenase 3 family, member A1",ALDH3A1,Tyrosine Metabolism
MGP000012,26,"amine oxidase, copper containing 1",AOC1,Tyrosine Metabolism
MGP000644,1312,catechol-O-methyltransferase,COMT,Tyrosine Metabolism
MGP000790,1621,dopamine beta-hydroxylase (dopamine beta-monooxygenase),DBH,Tyrosine Metabolism
MGP000799,1638,dopachrome tautomerase,DCT,Tyrosine Metabolism
MGP000804,1644,dopa decarboxylase (aromatic L-amino acid decarboxylase),DDC,Tyrosine Metabolism
MGP001029,2184,fumarylacetoacetate hydrolase (fumarylacetoacetase),FAH,Tyrosine Metabolism
MGP001270,2805,"glutamic-oxaloacetic transaminase 1, soluble",GOT1,Tyrosine Metabolism
MGP001360,2954,glutathione S-transferase zeta 1,GSTZ1,Tyrosine Metabolism
MGP004689,23498,"3-hydroxyanthranilate 3,4-dioxygenase",HAAO,Tyrosine Metabolism
MGP001434,3081,"homogentisate 1,2-dioxygenase",HGD,Tyrosine Metabolism
MGP001492,3242,4-hydroxyphenylpyruvate dioxygenase,HPD,Tyrosine Metabolism
MGP001867,4128,monoamine oxidase A,MAOA,Tyrosine Metabolism
MGP001926,4282,macrophage migration inhibitory factor (glycosylation-inhibiting factor),MIF,Tyrosine Metabolism
MGP002348,5409,phenylethanolamine N-methyltransferase,PNMT,Tyrosine Metabolism
MGP003066,6898,tyrosine aminotransferase,TAT,Tyrosine Metabolism
MGP003230,7299,tyrosinase,TYR,Tyrosine Metabolism
MGP004942,27235,coenzyme Q2 4-hydroxybenzoate polyprenyltransferase,COQ2,Ubiquinone Biosynthesis
MGP005253,51805,coenzyme Q3 methyltransferase,COQ3,Ubiquinone Biosynthesis
MGP006122,84274,"coenzyme Q5 homolog, methyltransferase (S. cerevisiae)",COQ5,Ubiquinone Biosynthesis
MGP005093,51004,coenzyme Q6 monooxygenase,COQ6,Ubiquinone Biosynthesis
MGP004169,10229,"coenzyme Q7 homolog, ubiquinone (yeast)",COQ7,Ubiquinone Biosynthesis
MGP000195,383,arginase 1,ARG1,Urea Cycle
MGP000223,435,argininosuccinate lyase,ASL,Urea Cycle
MGP000227,445,argininosuccinate synthase 1,ASS1,Urea Cycle
MGP000671,1373,"carbamoyl-phosphate synthase 1, mitochondrial",CPS1,Urea Cycle
MGP004931,27165,"glutaminase 2 (liver, mitochondrial)",GLS2,Urea Cycle
MGP001236,2746,glutamate dehydrogenase 1,GLUD1,Urea Cycle
MGP001271,2806,"glutamic-oxaloacetic transaminase 2, mitochondrial",GOT2,Urea Cycle
MGP001302,2875,glutamic-pyruvate transaminase (alanine aminotransferase),GPT,Urea Cycle
MGP002176,5009,ornithine carbamoyltransferase,OTC,Urea Cycle
MGP002848,6509,"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4",SLC1A4,Urea Cycle
MGP002849,6510,"solute carrier family 1 (neutral amino acid transporter), member 5",SLC1A5,Urea Cycle
MGP003614,8604,"solute carrier family 25 (aspartate/glutamate carrier), member 12",SLC25A12,Urea Cycle
MGP004151,10166,solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15,SLC25A15,Urea Cycle
MGP000006,18,4-aminobutyrate aminotransferase,ABAT,"Valine, Leucine and Isoleucine Degradation"""
MGP004244,10449,acetyl-CoA acyltransferase 2,ACAA2,"Valine, Leucine and Isoleucine Degradation"""
MGP004906,27034,"acyl-CoA dehydrogenase family, member 8",ACAD8,"Valine, Leucine and Isoleucine Degradation"""
MGP000019,34,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain",ACADM,"Valine, Leucine and Isoleucine Degradation"""
MGP000019,34,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain",ACADM,"Valine, Leucine and Isoleucine Degradation"""
MGP000020,35,"acyl-CoA dehydrogenase, C-2 to C-3 short chain",ACADS,"Valine, Leucine and Isoleucine Degradation"""
MGP000021,36,"acyl-CoA dehydrogenase, short/branched chain",ACADSB,"Valine, Leucine and Isoleucine Degradation"""
MGP000023,38,acetyl-CoA acetyltransferase 1,ACAT1,"Valine, Leucine and Isoleucine Degradation"""
MGP000117,217,aldehyde dehydrogenase 2 family (mitochondrial),ALDH2,"Valine, Leucine and Isoleucine Degradation"""
MGP001949,4329,"aldehyde dehydrogenase 6 family, member A1",ALDH6A1,"Valine, Leucine and Isoleucine Degradation"""
MGP000157,316,aldehyde oxidase 1,AOX1,"Valine, Leucine and Isoleucine Degradation"""
MGP000278,549,AU RNA binding protein/enoyl-CoA hydratase,AUH,"Valine, Leucine and Isoleucine Degradation"""
MGP000292,586,"branched chain amino-acid transaminase 1, cytosolic",BCAT1,"Valine, Leucine and Isoleucine Degradation"""
MGP000295,593,"branched chain keto acid dehydrogenase E1, alpha polypeptide",BCKDHA,"Valine, Leucine and Isoleucine Degradation"""
MGP000296,594,"branched chain keto acid dehydrogenase E1, beta polypeptide",BCKDHB,"Valine, Leucine and Isoleucine Degradation"""
MGP000792,1629,dihydrolipoamide branched chain transacylase E2,DBT,"Valine, Leucine and Isoleucine Degradation"""
MGP000838,1738,dihydrolipoamide dehydrogenase,DLD,"Valine, Leucine and Isoleucine Degradation"""
MGP000902,1892,"enoyl CoA hydratase, short chain, 1, mitochondrial",ECHS1,"Valine, Leucine and Isoleucine Degradation"""
MGP004454,11112,3-hydroxyisobutyrate dehydrogenase,HIBADH,"Valine, Leucine and Isoleucine Degradation"""
MGP004840,26275,3-hydroxyisobutyryl-CoA hydrolase,HIBCH,"Valine, Leucine and Isoleucine Degradation"""
MGP001465,3155,3-hydroxymethyl-3-methylglutaryl-CoA lyase,HMGCL,"Valine, Leucine and Isoleucine Degradation"""
MGP001468,3158,3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial),HMGCS2,"Valine, Leucine and Isoleucine Degradation"""
MGP001405,3028,hydroxysteroid (17-beta) dehydrogenase 10,HSD17B10,"Valine, Leucine and Isoleucine Degradation"""
MGP001689,3712,isovaleryl-CoA dehydrogenase,IVD,"Valine, Leucine and Isoleucine Degradation"""
MGP005568,56922,methylcrotonoyl-CoA carboxylase 1 (alpha),MCCC1,"Valine, Leucine and Isoleucine Degradation"""
MGP005568,56922,methylcrotonoyl-CoA carboxylase 1 (alpha),MCCC1,"Valine, Leucine and Isoleucine Degradation"""
MGP005740,64087,methylcrotonoyl-CoA carboxylase 2 (beta),MCCC2,"Valine, Leucine and Isoleucine Degradation"""
MGP006161,84693,methylmalonyl CoA epimerase,MCEE,"Valine, Leucine and Isoleucine Degradation"""
MGP001986,4594,methylmalonyl CoA mutase,MUT,"Valine, Leucine and Isoleucine Degradation"""
MGP002179,5019,3-oxoacid CoA transferase 1,OXCT1,"Valine, Leucine and Isoleucine Degradation"""
MGP002210,5095,"propionyl CoA carboxylase, alpha polypeptide",PCCA,"Valine, Leucine and Isoleucine Degradation"""
MGP002211,5096,"propionyl CoA carboxylase, beta polypeptide",PCCB,"Valine, Leucine and Isoleucine Degradation"""
MGP000021,36,"acyl-CoA dehydrogenase, short/branched chain",ACADSB,Valproic Acid Metabolism Pathway
MGP006367,116285,acyl-CoA synthetase medium-chain family member 1,ACSM1,Valproic Acid Metabolism Pathway
MGP000748,1548,"cytochrome P450, family 2, subfamily A, polypeptide 6",CYP2A6,Valproic Acid Metabolism Pathway
MGP000752,1555,"cytochrome P450, family 2, subfamily B, polypeptide 6",CYP2B6,Valproic Acid Metabolism Pathway
MGP000755,1559,"cytochrome P450, family 2, subfamily C, polypeptide 9",CYP2C9,Valproic Acid Metabolism Pathway
MGP000931,1962,"enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase",EHHADH,Valproic Acid Metabolism Pathway
MGP001407,3030,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit",HADHA,Valproic Acid Metabolism Pathway
MGP001408,3032,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit",HADHB,Valproic Acid Metabolism Pathway
MGP001405,3028,hydroxysteroid (17-beta) dehydrogenase 10,HSD17B10,Valproic Acid Metabolism Pathway
MGP001689,3712,isovaleryl-CoA dehydrogenase,IVD,Valproic Acid Metabolism Pathway
MGP005315,54659,"UDP glucuronosyltransferase 1 family, polypeptide A3",UGT1A3,Valproic Acid Metabolism Pathway
MGP000056,108,adenylate cyclase 2 (brain),ADCY2,Vasopressin Regulation of Water Homeostasis
MGP000282,554,arginine vasopressin receptor 2,AVPR2,Vasopressin Regulation of Water Homeostasis
MGP001109,2492,follicle stimulating hormone receptor,FSHR,Vasopressin Regulation of Water Homeostasis
MGP001250,2778,GNAS complex locus,GNAS,Vasopressin Regulation of Water Homeostasis
MGP001250,2778,GNAS complex locus,GNAS,Vasopressin Regulation of Water Homeostasis
MGP001254,2782,"guanine nucleotide binding protein (G protein), beta polypeptide 1",GNB1,Vasopressin Regulation of Water Homeostasis
MGP005525,55970,"guanine nucleotide binding protein (G protein), gamma 12",GNG12,Vasopressin Regulation of Water Homeostasis
MGP002415,5567,"protein kinase, cAMP-dependent, catalytic, beta",PRKACB,Vasopressin Regulation of Water Homeostasis
MGP002268,5243,"ATP-binding cassette, sub-family B (MDR/TAP), member 1",ABCB1,Vinblastine Action Pathway
MGP001961,4363,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",ABCC1,Vinblastine Action Pathway
MGP006217,89845,"ATP-binding cassette, sub-family C (CFTR/MRP), member 10",ABCC10,Vinblastine Action Pathway
MGP000606,1244,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2",ABCC2,Vinblastine Action Pathway
MGP003659,8714,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",ABCC3,Vinblastine Action Pathway
MGP000512,1026,"cyclin-dependent kinase inhibitor 1A (p21, Cip1)",CDKN1A,Vinblastine Action Pathway
MGP000761,1576,"cytochrome P450, family 3, subfamily A, polypeptide 4",CYP3A4,Vinblastine Action Pathway
MGP004405,10928,ralA binding protein 1,RALBP1,Vinblastine Action Pathway
MGP003175,7157,tumor protein p53,TP53,Vinblastine Action Pathway
MGP004215,10376,"tubulin, alpha 1b",TUBA1B,Vinblastine Action Pathway
MGP006012,81027,"tubulin, beta 1 class VI",TUBB1,Vinblastine Action Pathway
MGP000134,249,"alkaline phosphatase, liver/bone/kidney",ALPL,Vitamin B6 Metabolism
MGP000157,316,aldehyde oxidase 1,AOX1,Vitamin B6 Metabolism
MGP003605,8566,"pyridoxal (pyridoxine, vitamin B6) kinase",PDXK,Vitamin B6 Metabolism
MGP005588,57026,"pyridoxal (pyridoxine, vitamin B6) phosphatase",PDXP,Vitamin B6 Metabolism
MGP001004,2147,coagulation factor II (thrombin),F2,Vitamin K Metabolism
MGP001194,2677,gamma-glutamyl carboxylase,GGCX,Vitamin K Metabolism
MGP000832,1728,"NAD(P)H dehydrogenase, quinone 1",NQO1,Vitamin K Metabolism
MGP005842,79001,"vitamin K epoxide reductase complex, subunit 1",VKORC1,Vitamin K Metabolism
MGP000029,48,"aconitase 1, soluble",ACO1,Warburg Effect
